,sentence,sentiment
6469,"rất hài lòng , thầy dạy khá hay , cũng rất vui trong lúc học .",1
6470,nội dung giảng dạy còn mơ hồ .,0
6471,"cơ sở vật chất nên cải thiện , nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn .",0
6472,kiến thức cơ sở vững chắc .,1
6473,không đảm bảo đúng thời gian dạy học .,0
6474,"giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên .",1
6475,"hiểu biết rõ hơn về các ngành học trong trường , được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau .",1
6476,"nhiệt tình , trình bày dễ hiểu , giúp đỡ sinh viên .",1
6477,"giảng dạy dễ hiểu , linh hoạt .",1
6478,đèn và quạt .,1
6479,thầy giảng bài hay và rất dễ hiểu .,1
6480,"cô nhiệt tình , chu đáo .",1
6481,"giảng viên rất nhiệt tình , đúng giờ và nghiêm túc trong giảng dạy .",1
6482,giảng dạy không tập trung vào chuyên môn .,1
6483,"gần gũi , nhiệt tình .",1
6484,giảng dạy tập trung .,1
6485,bài tập thầy ra hơi khó .,0
6486,giảng viên giảng và chiếu slide đôi khi nhanh nên chậm lại .,0
6487,"tạo nhiều điều kiện để học sinh lấy điểm cộng , giáo án ngắn gọn , dễ hiểu .",1
6488,"thầy rất vui tính , nhiệt tình giải đáp các thắc mắc của sinh viên !",1
6489,ít bài tập nâng cao .,0
6490,dễ tiếp cận kiến thức .,1
6491,"hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu nên gây khó khăn trong tiếp thu .",0
6492,thầy dạy dễ hiểu và rõ ràng .,1
6493,"thầy giảng dạy rất tận tâm , có khả năng truyền đạt tốt , sử dụng giờ lên lớp hiệu quả .",1
6494,thầy cho nhiều bài tập hay .,1
6495,"cô nói nhanh quá , em nghe không kịp .",0
6496,cải thiện cơ sở vật chất và thiết bị dạy học .,0
6497,"năng nổ , nhiệt tình chỉ bảo .",1
6498,cô dạy truyền cảm .,1
6499,thầy nhiệt tình tới nỗi mỗi lần xong tiết học áo thấy đều ướt đẫm mồ hôi .,1
6500,do chỉ mới được học thầy nhiệm trong 2 tuần cuối nên em không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên .,1
6501,"giảng sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt .",0
6502,rất nhiệt tình và có trách nhiệm .,1
6503,thầy sửa bài còn chưa kỹ .,0
6504,truyền đạt hơi kém .,0
6505,"nên bổ sung phần xây dựng kiến trúc game , tiếp xúc vơi các kiến trúc game phổ biến hiện nay .",0
6506,giảng viên nên dạy lâu hơn mỗi buổi học .,0
6507,nếu không thì buổi học toán nào 3 tiết cũng thành 5 tiết .,0
6508,em không thích học môn này .,0
6509,nhiều buổi giá viên lên lớp không đúng giờ .,0
6510,"thầy wzjwz299 rất tận tâm , nhiệt tình !",1
6511,không thể hài lòng .,0
6512,giảng viên nên nói lớn hơn .,0
6513,mọi thứ đều tốt và giảng dạy dễ hiểu .,1
6514,giải thích thuật toán hơi nhanh .,0
6515,phòng máy giật và hay bị đứng mặc dù cấu hình cao .,0
6516,"thầy ra nhiều bài tập , sửa chữa lỗi , dạy dễ hiểu .",1
6517,vui tính hòa đồng với sinh viên .,1
6518,"cách truyền đạt dễ hiểu , liên hệ với thực tế .",1
6519,"thầy dạy nhiệt tình , cung cấp một số kiến thức bổ ích cho sinh viên .",1
6520,phần thuyết trình của từng nhóm rất vui và bổ ích .,1
6521,còn nhanh .,0
6522,giảng viên chưa cung cấp đầy đủ đề cương môn học .,0
6523,"giảng viên có khả năng truyền đạt tốt , nhiệt tình , tận tâm .",1
6524,giảng viên thân thiện .,1
6525,dạy không liên quan .,0
6526,giờ thực hành môn còn quá ít 3 buổi .,0
6527,"kiến thức uyên bác và hài hước , hay kể chuyện .",1
6528,thay đổi bộ câu hỏi thực hành mang tính cập nhật hơn .,0
6529,"thầy dạy rất vui tính , thực hành thầy nên dạy nhiều kiến thức hơn nữa !",1
6530,"môn học này thiên về định hướng logic , nên học theo hướng trao đổi và tham khảo , tránh đặt nặng bài tập .",0
6531,"học rất thoải mái và dễ tiếp thu , kết quả đạt được hẳn sẽ tốt hơn !",1
6532,"không có hoạt động nhóm , bài tập ít .",0
6533,"nội dung môn học không rõ ràng , không xác định được mục tiêu cần đạt được .",0
6534,tăng thời gian học vì anh văn là môn học khó .,0
6535,thầy tận tình và giảng bài dễ hiểu .,1
6536,giảng viên có cung cấp nhiều tư liệu thực tế nhưng theo em nghĩ vì thời gian dành cho phần này hạn hẹp nên nội dung chưa thật sự cặn kẽ .,0
6537,"cô dạy cũng khá hay , nhưng hay gọi lên làm bài tập gây áp lực cho sinh viên lắm .",0
6538,có nội dung học rõ ràng hơn .,0
6539,"thường xuyên vắng mặt , làm sinh viên lên trường rồi phải về !",0
6540,giáo viên rất nhiệt tình giảng dạy .,1
6541,thêm tiết sửa bài tập nhiều hơn .,0
6542,"phòng học hiện nay rất nóng nhà c , mong nhà trường có biện pháp thích hợp để khắc phục tình trạng này cho sinh viên , để sinh viên có khả năng tiếp thu kiến thức tốt xin cảm ơn !",0
6543,"cần nâng cấp dụng cụ học tập, micro , loa , máy chiếu .",0
6544,"giảng viên tận tình , hướng dẫn học tập hiệu quả .",1
6545,thầy giải bài tập ít .,0
6546,phải nâng cấp quạt và máy chiếu !,0
6547,sử dụng hiệu quả giờ học .,1
6548,vài nội dung thầy giảng khó hiểu .,0
6549,cảm giác như là cấp 2 học nhạc và vẽ vậy .,0
6550,em nghĩ học theo phương pháp cũ cây phấn tấm bảng .,0
6551,có mấy lần gửi mail mà không thấy thầy trả lời .,0
6552,nhiệt tình trong giảng dạy .,1
6553,em nghĩ trước khi cho lớp bắt đầu thực hành thì thầy nên hướng dẫn sơ qua về các bài tập thực hành để chúng em nắm bắt được nhanh hơn và chủ động hơn về các yêu cầu .,0
6554,giảng viên giúp sinh viên xác định rõ ràng mục đích học tập .,1
6555,không có ổ cắm điện .,0
6556,cần giảm bớt các nội dung không cần thiết tùy theo chuyên ngành mà sinh viên theo học .,0
6557,lớp lý thuyết và lớp thực hành không song song kiến thức .,0
6558,thầy dạy hơi buồn ngủ một tí .,0
6559,thân ái !,1
6560,không nên đề hình thức thực hành là số 2 gây nhàm chán cho sinh viên sau những ngày học lý thuyết thì sinh viên nên được thực hành trên phòng lab dưới sự hướng dẫn của giảng viên .,0
6561,cách dạy .,1
6562,"cần áp dụng vào thực tiễn một cách cụ thể hơn , lý thuyết vẫn còn mang đầu óc tưởng tượng cao .",0
6563,"thầy thường 8h mới bắt đầu dạy , lời giảng còn khó hiểu do không cho nhiều ví dụ cụ thể cũng như demo .",0
6564,"giáo viên tận tình , giảng dạy tốt .",1
6565,khả năng truyền tải cần thuyết phục hơn .,0
6566,"cô giáo bộ môn rất tận tụy vì sinh viên , không có ý kiến gì thêm .",1
6567,đảm bảo thời gian lên lớp .,1
6568,em tiến bộ rất nhanh .,1
6569,giảng viên cho bài tập hàng tuần khá nhiều và bài tập có hướng dẫn nhưng chưa cụ thể .,0
6570,và từ những sự cố trên tự nhiên năm nay em vừa tốn tiền học lại mà không được học vừa bị rớt môn không được cộng điểm rèn luyện .,0
6571,kiến thức thầy truyền đạt rất thiết thực .,1
6572,semimar là hình thức tiếp thu kiến thức nhưng do những người seminar nói bâng quơ và thật sự có những nhóm không biết đang làm gì thì sao người ngồi dưới hiểu gì .,0
6573,cơ sở vật chất còn yếu kém .,0
6574,"phòng máy xài chuột bi đã cũ , khó di chuyển , phần mềm lỗi thời .",0
6575,"em nhận thấy , môn này học xong hầu như là vẽ mô hình , thi cuối kỳ cũng vẽ mô hình toàn tập .",0
6576,"máy chiếu quá mờ , phòng học nóng .",0
6577,giảng viên khá nhiệt tình .,1
6578,dạy rất dễ hiểu ạ .,1
6579,"giảng viên truyền đạt tốt , dễ hiểu .",1
6580,"cô nhiệt tình , vui tính .",1
6581,thầy sửa bài tập nhanh quá nên hơi khó hiểu .,0
6582,thầy giảng rất hay và cực kỳ nhiệt tình trong hoạt động giảng dạy .,1
6583,"cô dạy hay , linh hoạt .",1
6584,"thầy giảng dạy rất nhiệt tình , có hiệu quả cao trong quá trình tiếp thu bài giảng .",1
6585,"sinh viên ít được thực hành trên thiết bị mạng thật , mong nhà trường tạo điều kiện hơn cho sinh viên được thực hành .",0
6586,"nên bố trí cho phòng jack cắm loa cho lab , để khi thầy phát video , hoặc thí nghiệm xử lý âm thanh ra loa , giúp sinh viên tiếp cận thí nghiệm hoặc nội dung video tốt hơn .",0
6587,"thầy rất nhiệt tình , tậm tâm , có mở rộng rất nhiều kiến thức thực tế , thực tiễn bên ngoài xã hôi , hướng dẫn và chỉ cho sinh viên các phương pháp học cụ thể tốt nhất .",1
6588,"đánh giá công bằng khách quan , đúng giờ giấc , có giờ giải lao .",1
6589,thầy đảm bảo về bài tập cho sinh viên .,1
6590,cần sửa chữa trang thiết bị giảng dạy .,0
6591,"giảng viên dạy nhiệt tình , dễ hiểu , vui vẻ .",1
6592,cho nhiều tài liệu .,1
6593,"nếu thầy sắp xếp được thời gian lên lớp thường xuyên , thì đó quả là điều tuyệt vời vì thầy dạy rất dễ hiểu , tuy nhiên thầy hay không lên lớp quá colonsad .",0
6594,"như đã nêu trên , phòng máy trang bị bản visual studio quá cũ khiến việc thực hành trở nên khó khăn , không phù hợp với thực tế chắc hẳn không ai ra trường đi làm .",0
6595,"kiến thức truyền tải nhiều , khó hiểu .",0
6596,"thầy vui tính , giảng hay .",1
6597,"giảng viên dạy hay , tận tâm , vào đúng trọng tâm phần thi , có nhắc lại vào mỗi đầu giờ bài học tuần trước , chỉ cần đi học đầy đủ là có thể hiểu bài và thi được điểm tốt .",1
6598,không có hoạt động nhóm .,0
6599,giảng viên nghỉ nhiều .,0
6600,"kiến thức thì được dồn lại , thời gian ở nhà thì đâu phải chỉ có để học anh văn và có những thắc mắc thì hỏi ai bây giờ .",0
6601,tụi em chưa thật sự vững ngữ pháp .,0
6602,giải bài tập dễ hiểu .,1
6603,liên hệ thực tế .,1
6604,nâng cấp phòng thực hành .,0
6605,"nên làm sạch lại bàn ghế , và một số thiết bị bằng điện .",0
6606,cô nhiệt tình và tận tâm lắm coloncontemn .,1
6607,"giảng viên dạy rất nhiệt tình , thường xuyên tham khảo ý kiến thắc mắc của sinh viên để giải đáp , tạo điều kiện cho sinh viên tự suy nghĩ trong lớp , không quá phụ thuộc vào slide .",1
6608,em cảm ơn thầy nhờ thầy mà em hiểu về oop nhiều hơn .,1
6609,có giảng lại lý thuyết cặn kẽ .,1
6610,"nên có nhiều ví dụ thực tiễn cho môn học , đi tham quan hoặc thực hành trên các thiết bị thật .",0
6611,cô biết lắng nghe sinh viên nói .,1
6612,quá nhiều hoạt động làm sinh viên choáng ngợp không bắt kịp .,0
6613,"thân thiện , dễ thương .",1
6614,để môn này có những hiệu quả và tạo hứng thú cho sinh viên thì doubledot cần có một giáo viên có những kỹ năng hợp lý và đó là người sinh viên nhìn vào đó để học tập .,1
6615,dạy hay .,1
6616,giảng viên chưa bám sát sinh viên .,0
6617,cải thiện chất lượng phòng máy .,0
6618,"nhiệt huyết , rất dễ nắm bài .",1
6619,"đừng để sinh viên ngủ , vắng khi đi học .",0
6620,"giảng viên nói tiếng anh hơi khó nghe , nói nhỏ , ít sử dụng micro .",0
6621,"tâm huyến , muốn truyền đạt hết kiến thức cho sinh viên .",1
6622,"nêu rõ các lý do để học môn học này , ứng dụng thự tế của môn học này ví dụ doubledot đưa ra bài toán hay về thuật toán thông minh trong game để tạo hứng thú cho người học , hoặc xây dựng một số ứng dụng thực tế cho người học đang cần để người học phải tự giác tìm kiếm tài liệu cho mình để học .",0
6623,bài tập anh văn nên sát với yêu cầu ở ngoài .,0
6624,"nên cắt giảm bớt chương trình học môn lý a2 vì theo em thấy có một số phần không áp dụng vào trong thực tế ngày nay của it , chỉ có một số phần là có áp dụng vì thế nên giảm thiểu chương trình học .",0
